----- Node: 33812 Degree: 3
1031	723
1031	734
1031	830
1031	839
1031	924
1031	1032
1031	1036
1031	1049
1031	1050
1031	1061
1031	1069
1031	1084
1031	1087
1031	1101
1031	1104
1031	1154
1031	1162
1031	1170
1031	1189
1031	1190
1031	1191
1031	1193
1031	1213
1031	1233
1031	2096
1031	2740
1031	3093
1031	4513
1031	4534
1031	5991
1031	15194
1031	15195
1032	134
1032	265
1032	273
1032	370
1032	388
1032	423
1032	444
1032	678
1032	723
1032	734
1032	839
1032	1036
1032	1061
1032	1069
1032	1154
1032	1190
1032	1193
1032	1213
1032	1233
1032	2740
1032	4513
1032	4534
1032	13226
1032	17268
1036	134
1036	175
1036	241
1036	243
1036	263
1036	265
1036	273
1036	353
1036	370
1036	388
1036	423
1036	444
1036	525
1036	611
1036	639
1036	723
1036	734
1036	780
1036	839
1036	924
1036	1049
1036	1050
1036	1061
1036	1069
1036	1087
1036	1104
1036	1154
1036	1162
1036	1189
1036	1190
1036	1233
1036	2096
1036	2740
1036	3093
1036	4534
525	175
525	215
525	241
525	243
525	265
525	273
525	353
525	370
525	423
525	444
525	450
525	585
525	586
525	678
525	723
525	734
525	804
525	839
525	924
525	1049
525	1050
525	1061
525	1069
525	1101
525	1154
525	1162
525	1189
525	1190
525	1191
525	1193
525	1213
525	1233
525	2096
525	2740
525	3093
525	4513
4622	134
4622	215
4622	450
4622	451
4622	499
4622	610
4622	611
4622	1154
4622	1193
3093	243
3093	265
3093	353
3093	370
3093	610
3093	723
3093	734
3093	839
3093	924
3093	1154
3093	1162
3093	1189
1049	175
1049	273
1049	353
1049	370
1049	423
1049	444
1049	450
1049	585
1049	610
1049	611
1049	639
1049	723
1049	734
1049	796
1049	804
1049	851
1049	924
1049	1050
1049	1061
1049	1069
1049	1084
1049	1087
1049	1154
1049	1162
1049	1189
1049	1193
1049	1208
1049	1233
1049	2096
1049	2740
1049	5536
1050	134
1050	175
1050	263
1050	265
1050	273
1050	370
1050	423
1050	499
1050	610
1050	611
1050	639
1050	678
1050	723
1050	734
1050	796
1050	804
1050	924
1050	1061
1050	1069
1050	1154
1050	1162
1050	1189
1050	1190
1050	1191
1050	1193
1050	1213
1050	1233
1050	2096
1050	2740
1050	2818
1050	4513
1050	15194
1050	15195
1061	134
1061	175
1061	263
1061	265
1061	273
1061	370
1061	420
1061	423
1061	444
1061	585
1061	639
1061	678
1061	686
1061	723
1061	734
1061	780
1061	804
1061	830
1061	839
1061	851
1061	924
1061	1069
1061	1083
1061	1084
1061	1087
1061	1101
1061	1154
1061	1162
1061	1170
1061	1189
1061	1191
1061	1193
1061	1213
1061	1233
1061	2096
1061	2740
1061	4513
1061	4534
1061	4680
1069	175
1069	273
1069	370
1069	423
1069	450
1069	723
1069	734
1069	804
1069	924
1069	1101
1069	1154
1069	1162
1069	1190
1069	1213
1069	1233
1069	4534
2096	175
2096	241
2096	243
2096	263
2096	265
2096	273
2096	723
2096	734
2096	804
2096	1154
2096	1191
2096	1193
2096	1233
2096	4513
1083	273
1083	370
1083	423
1083	585
1083	639
1083	780
1083	830
1083	1101
1083	1104
1083	1154
1083	1212
1083	1213
1083	1233
1083	2740
1083	4513
1083	10855
1084	134
1084	265
1084	273
1084	353
1084	370
1084	388
1084	423
1084	444
1084	585
1084	639
1084	678
1084	723
1084	734
1084	830
1084	851
1084	924
1084	1087
1084	1154
1084	1170
1084	1213
1084	1233
1084	2740
1084	4075
1084	4534
1084	5536
1084	6018
2619	175
2619	241
2619	243
2619	370
2619	450
2619	610
2619	611
2619	734
2619	839
2619	1154
2619	1162
2619	1315
2619	2656
1087	134
1087	265
1087	273
1087	370
1087	388
1087	423
1087	444
1087	639
1087	734
1087	924
1087	1154
1087	1162
1087	1170
1087	1193
1087	1233
1087	2740
1087	4075
1087	4534
1087	5991
1087	6018
4680	263
4680	353
4680	370
4680	444
4680	639
4680	734
4680	830
4680	1154
4680	1162
4680	1170
4680	5536
4680	6018
4680	6447
4680	10830
585	175
585	215
585	241
585	265
585	273
585	353
585	370
585	423
585	444
585	450
585	451
585	586
585	639
585	678
585	734
585	780
585	830
585	839
585	851
585	1101
585	1104
585	1154
585	1189
585	1208
585	1212
585	1213
585	1233
585	2740
585	4513
585	10855
586	175
586	215
586	241
586	243
586	353
586	444
586	723
586	724
586	734
586	804
586	1154
586	1315
586	2656
1101	273
1101	353
1101	370
1101	420
1101	423
1101	444
1101	639
1101	734
1101	780
1101	830
1101	839
1101	851
1101	924
1101	1104
1101	1154
1101	1162
1101	1170
1101	1189
1101	1193
1101	1212
1101	1213
1101	1233
1101	2740
1101	4513
1101	10855
1101	14035
1101	17158
1101	17163
10830	353
10830	444
10830	639
10830	1154
10830	1170
10830	5536
10830	6018
10830	6447
1104	263
1104	265
1104	273
1104	353
1104	370
1104	423
1104	444
1104	451
1104	499
1104	639
1104	678
1104	734
1104	780
1104	839
1104	851
1104	1154
1104	1189
1104	1190
1104	1208
1104	10855
29790	1154
29790	4075
29790	16713
29790	17020
29790	17167
2656	175
2656	241
2656	243
2656	724
2656	734
2656	1154
2656	1315
610	215
610	243
610	451
610	499
610	611
610	734
610	1154
610	1162
610	1189
610	1190
610	15194
610	15195
611	215
611	273
611	450
611	451
611	499
611	723
611	734
611	804
611	1154
611	1162
611	1189
10855	353
10855	444
10855	639
10855	780
10855	830
10855	1154
10855	1212
10855	1233
10855	4513
17020	273
17020	734
17020	1154
17020	4075
17020	13226
17020	16713
17020	17167
17020	17268
639	134
639	175
639	241
639	243
639	265
639	273
639	353
639	370
639	388
639	423
639	444
639	678
639	723
639	734
639	780
639	830
639	839
639	851
639	924
639	1154
639	1162
639	1170
639	1208
639	1212
639	1213
639	1233
639	2740
639	4075
639	5536
639	5991
639	6018
639	6447
1154	134
1154	135
1154	175
1154	215
1154	241
1154	243
1154	263
1154	265
1154	273
1154	353
1154	370
1154	388
1154	420
1154	423
1154	444
1154	450
1154	451
1154	499
1154	678
1154	686
1154	723
1154	724
1154	730
1154	734
1154	780
1154	796
1154	804
1154	830
1154	839
1154	851
1154	924
1154	1162
1154	1170
1154	1189
1154	1190
1154	1191
1154	1193
1154	1208
1154	1212
1154	1213
1154	1233
1154	1315
1154	2740
1154	2818
1154	4075
1154	4513
1154	4534
1154	5536
1154	5991
1154	6018
1154	6447
1154	13225
1154	13226
1154	13228
1154	14035
1154	15194
1154	15195
1154	16713
1154	17158
1154	17163
1154	17167
1154	17268
1154	17345
134	135
134	175
134	241
134	243
134	265
134	273
134	353
134	370
134	388
134	420
134	423
134	444
134	450
134	686
134	734
134	924
134	1162
134	1170
134	1190
134	4075
134	6018
135	734
135	796
135	804
135	2818
1162	215
1162	243
1162	263
1162	273
1162	370
1162	423
1162	444
1162	450
1162	678
1162	723
1162	724
1162	734
1162	796
1162	804
1162	839
1162	851
1162	924
1162	1189
1162	1190
1162	1191
1162	1193
1162	1233
1162	1315
1170	273
1170	353
1170	370
1170	423
1170	444
1170	734
1170	830
1170	924
1170	4075
1170	5536
1170	6018
1170	6447
1189	175
1189	263
1189	265
1189	273
1189	370
1189	423
1189	723
1189	734
1189	830
1189	839
1189	924
1189	1190
1189	1191
1189	1193
1189	1233
1189	2740
1189	15194
678	175
678	263
678	265
678	273
678	353
678	370
678	388
678	423
678	444
678	686
678	723
678	734
678	780
678	839
678	851
678	1191
678	1213
678	1233
678	2740
678	4534
1190	175
1190	265
1190	273
1190	370
1190	423
1190	723
1190	734
1190	924
1190	1191
1190	1193
1190	1233
1190	15194
1190	16713
1191	175
1191	241
1191	265
1191	273
1191	423
1191	686
1191	723
1191	734
1191	924
1191	1193
1191	1213
1191	1233
1191	4513
1193	175
1193	265
1193	273
1193	370
1193	420
1193	423
1193	444
1193	723
1193	734
1193	1213
1193	1233
1193	4534
686	175
686	215
686	265
686	370
686	423
686	444
686	450
686	734
686	804
175	215
175	241
175	243
175	265
175	273
175	353
175	370
175	423
175	444
175	450
175	499
175	723
175	724
175	734
175	804
2740	273
2740	370
2740	444
2740	830
2740	839
2740	851
2740	924
2740	1213
2740	1233
2740	4513
2740	4534
2740	15194
1208	265
1208	370
1208	423
1208	734
1208	780
1208	851
1212	370
1212	423
1212	734
1212	780
1212	4513
1213	263
1213	265
1213	273
1213	370
1213	420
1213	423
1213	723
1213	734
1213	780
1213	1233
1213	4513
1213	4534
1213	14035
1213	17158
1213	17163
1213	17167
1233	263
1233	265
1233	273
1233	370
1233	388
1233	420
1233	423
1233	723
1233	734
1233	830
1233	839
1233	2818
1233	4513
1233	4534
723	241
723	263
723	265
723	273
723	353
723	370
723	423
723	444
723	450
723	734
723	804
723	839
723	924
723	4534
723	13226
723	13228
723	16713
723	17167
723	17268
724	215
724	241
724	243
724	734
724	1315
14035	780
14035	17158
14035	17163
215	241
215	243
215	265
215	273
215	353
215	423
215	444
215	450
215	451
215	499
215	734
215	804
215	839
215	924
215	1315
215	2818
734	241
734	243
734	263
734	265
734	273
734	353
734	370
734	388
734	423
734	444
734	450
734	499
734	780
734	796
734	804
734	839
734	851
734	924
734	2818
734	6018
734	13225
241	243
241	265
241	353
241	370
241	423
241	444
241	450
241	499
241	780
241	796
241	804
241	1315
241	2818
243	265
243	353
243	423
243	444
243	450
243	499
243	780
243	796
243	804
243	924
243	1315
243	2818
2818	273
2818	450
2818	796
2818	804
17158	780
17158	17163
263	265
263	273
263	353
263	370
263	423
263	4534
265	273
265	353
265	370
265	388
265	420
265	423
265	444
265	499
265	796
265	4513
265	4534
265	5991
265	13225
265	13226
265	13228
17163	780
780	273
780	353
780	370
780	423
780	444
780	830
780	851
780	4513
17167	273
17167	4075
17167	16713
17167	17268
17167	17345
273	353
273	370
273	388
273	420
273	423
273	444
273	830
273	839
273	851
273	924
273	4075
273	4513
273	4534
273	5536
273	5991
273	13226
273	16713
273	17268
273	17345
796	353
796	423
796	444
796	499
796	804
1315	451
1315	499
804	353
804	370
804	423
804	499
804	839
804	851
6447	353
6447	370
6447	5536
6447	6018
830	370
830	388
830	423
830	444
830	851
830	5991
839	353
839	370
839	423
839	444
839	450
839	924
16713	4075
16713	13226
16713	17268
851	353
851	370
851	423
851	444
851	499
851	924
851	5536
851	6018
15194	15195
353	370
353	420
353	423
353	444
353	499
353	5536
353	5991
353	6018
5991	370
5991	444
5991	6018
370	388
370	420
370	423
370	444
370	450
370	924
370	4075
370	4513
370	4534
370	6018
17268	4075
17268	13226
6018	444
6018	5536
388	423
388	924
924	423
924	444
924	450
5536	444
420	450
420	4534
423	444
423	499
13226	13228
444	499
444	4075
450	451
450	499
451	499
----- Node: 875 Degree: 133
4101	875
4101	1141
10757	875
520	75
520	76
520	131
520	155
520	172
520	183
520	326
520	566
520	875
520	910
520	1167
520	1560
1043	326
1043	378
1043	402
1043	423
1043	869
1043	875
1043	920
1043	1140
1043	1196
1043	1365
1043	1885
1043	1935
1043	2323
1043	2337
1043	8580
8213	75
8213	89
8213	183
8213	286
8213	402
8213	871
8213	875
8213	910
8213	920
8213	1196
8213	1365
8213	1885
8213	1902
8213	1935
8213	2911
8213	4392
8213	5158
8213	6833
2070	378
2070	875
2070	1053
2070	1935
1560	46
1560	75
1560	76
1560	91
1560	131
1560	155
1560	183
1560	286
1560	378
1560	869
1560	875
1560	879
1560	918
1560	1365
1560	1821
1053	75
1053	76
1053	89
1053	91
1053	172
1053	183
1053	286
1053	378
1053	402
1053	417
1053	423
1053	869
1053	872
1053	875
1053	910
1053	918
1053	920
1053	1141
1053	1167
1053	1365
1053	1814
1053	1842
1053	1902
1053	1930
1053	2088
1053	2323
1053	2900
1053	2911
1053	4392
1053	4413
1059	423
1059	875
1059	1102
1059	1140
1059	1141
1059	1142
5158	91
5158	183
5158	871
5158	875
5158	883
5158	899
5158	1196
5158	1365
5158	1885
5158	1902
5158	1935
2088	131
2088	172
2088	183
2088	402
2088	872
2088	875
2088	1902
2088	1916
2088	1930
2088	2006
2088	2323
2088	4392
2088	4588
2088	4844
46	75
46	83
46	89
46	90
46	286
46	402
46	875
46	879
46	918
46	920
46	1365
566	76
566	875
566	1936
566	6833
4667	155
4667	875
4667	879
75	76
75	83
75	89
75	91
75	112
75	131
75	155
75	183
75	326
75	378
75	402
75	417
75	869
75	871
75	872
75	875
75	883
75	899
75	910
75	918
75	920
75	1196
75	1365
75	1685
75	1821
75	1902
75	1935
75	1937
75	2323
75	2529
75	2816
75	2911
75	4392
75	4588
75	5248
75	8580
76	83
76	89
76	91
76	131
76	155
76	168
76	172
76	183
76	251
76	326
76	378
76	417
76	423
76	813
76	871
76	873
76	875
76	879
76	899
76	910
76	1196
76	1365
76	1685
76	1756
76	1775
1102	286
1102	423
1102	875
1102	1140
1102	1141
1102	1142
1102	1821
83	89
83	90
83	91
83	155
83	172
83	183
83	402
83	417
83	869
83	871
83	872
83	873
83	874
83	875
83	879
83	883
83	894
83	899
83	910
83	918
83	920
3669	286
3669	875
89	90
89	91
89	131
89	155
89	168
89	172
89	183
89	286
89	326
89	378
89	402
89	418
89	423
89	871
89	875
89	899
89	910
89	920
89	1196
89	1365
89	1685
89	1814
89	1821
89	1842
89	1902
89	1935
89	2323
89	2529
89	2911
89	4376
89	4392
89	4588
89	8580
90	91
90	155
90	168
90	251
90	326
90	378
90	402
90	417
90	418
90	423
90	813
90	869
90	874
90	875
90	879
90	883
90	894
90	899
90	910
90	1834
90	2256
91	131
91	155
91	172
91	183
91	286
91	326
91	417
91	871
91	875
91	883
91	899
91	910
91	920
91	1196
91	1821
91	1902
91	1935
91	1937
91	2323
91	8580
5222	875
5222	1775
5222	5243
5222	11999
112	875
112	1814
112	1842
112	1902
112	2767
112	2911
1140	286
1140	378
1140	418
1140	423
1140	875
1140	1141
1140	1142
1141	168
1141	172
1141	183
1141	286
1141	423
1141	872
1141	873
1141	875
1141	1142
1141	1902
1141	1930
1141	2323
1141	2479
1141	2489
1141	4392
1141	4588
1142	251
1142	423
1142	875
5243	875
5243	1775
5243	11999
5248	875
131	155
131	172
131	875
131	879
131	918
5770	875
1167	168
1167	251
1167	286
1167	418
1167	423
1167	873
1167	875
1167	2489
1167	2496
1685	378
1685	875
1685	1814
1685	1821
1685	2323
1685	2337
1685	2911
155	172
155	183
155	326
155	378
155	417
155	423
155	871
155	873
155	874
155	875
155	879
155	883
155	910
155	918
155	920
155	1842
155	1885
155	1935
155	2529
155	6833
168	172
168	183
168	251
168	286
168	418
168	423
168	873
168	874
168	875
168	1916
168	2479
168	2489
168	2496
172	183
172	251
172	286
172	326
172	378
172	402
172	417
172	418
172	423
172	869
172	872
172	873
172	874
172	875
172	1902
172	1930
172	2479
172	2529
172	2543
1196	183
1196	418
1196	423
1196	869
1196	871
1196	875
1196	883
1196	899
1196	910
1196	920
1196	1365
1196	1902
1196	1935
1196	2337
1196	2529
1196	6833
1196	8580
1196	11981
6833	875
6833	879
183	286
183	402
183	418
183	869
183	872
183	873
183	874
183	875
183	910
183	918
183	920
183	1365
183	1902
183	2323
183	2489
183	2529
191	872
191	875
191	1887
3785	875
11977	875
11977	11984
11978	875
4812	875
4812	1821
4812	1902
4812	1936
4812	1937
4812	1946
4812	2006
4812	2014
4812	4588
4812	11997
11979	875
2254	875
2254	2256
2254	4413
2254	11981
2254	12000
2767	378
2767	875
2767	1814
2767	1842
2767	2911
2256	875
11980	875
11981	869
11981	875
11981	1365
11981	1902
11981	1937
11981	4413
11981	4588
11982	875
11983	875
11984	875
11985	875
11986	875
11987	875
11988	875
11988	11989
11988	11990
11988	12001
11989	875
11989	11990
11989	12001
11990	875
1756	251
1756	286
1756	875
1756	920
11991	875
11992	875
11993	875
11994	869
11994	875
11994	1930
11994	2489
11994	4588
11994	12002
11995	875
11996	869
11996	875
11996	1930
11997	875
11997	1821
11997	1946
11997	2006
11998	875
11999	875
11999	1775
12000	875
12001	875
12002	875
12002	1930
12002	4588
12003	875
12004	869
12004	875
12005	875
4844	286
4844	875
4844	918
4844	920
4844	1821
4844	1935
4844	1946
4844	2323
4844	2337
1775	875
4858	875
4858	918
4858	1821
4858	1937
4858	4588
251	286
251	326
251	418
251	875
251	1916
251	2489
251	2496
2816	402
2816	875
2323	378
2323	875
2323	918
2323	1814
2323	1902
2323	1916
2323	2006
2323	2529
2323	4376
2323	4392
2323	8580
1814	326
1814	378
1814	417
1814	875
1814	1365
1814	1821
1814	1842
1814	2911
4376	875
4376	4392
1821	326
1821	871
1821	875
1821	918
1821	1902
1821	1935
1821	1937
1821	1946
1821	2006
1821	2337
1821	2479
1821	2911
1821	4392
1821	8580
286	326
286	378
286	418
286	423
286	869
286	873
286	875
286	910
286	918
286	1916
286	1935
286	1946
286	2337
286	2479
286	2489
286	2496
286	4392
286	4413
2337	875
2337	918
2337	920
2337	1365
2337	1936
2337	1946
2337	2006
4392	402
4392	875
4392	920
4392	1365
4392	1902
4392	1946
4392	2911
1834	326
1834	813
1834	875
813	326
813	875
1842	326
1842	378
1842	417
1842	875
1842	1365
1842	1935
1842	2911
4413	875
4421	875
4421	918
326	378
326	402
326	875
326	879
326	920
326	1885
2900	875
1365	378
1365	402
1365	871
1365	875
1365	883
1365	910
1365	918
1365	920
1365	1885
1365	1902
1365	1916
1365	1935
1365	1936
1365	1937
1365	2006
1365	2529
1365	4588
1365	8580
1885	402
1885	875
1885	920
1885	1935
1887	872
1887	875
2911	875
2911	910
2911	1902
2911	8580
869	423
869	875
869	894
869	1930
869	1935
869	2479
869	2489
871	875
871	883
871	899
871	910
871	918
871	1902
871	1935
871	1936
871	2529
871	8580
872	378
872	402
872	873
872	874
872	875
873	402
873	418
873	874
873	875
873	918
873	2489
874	402
874	875
875	378
875	402
875	417
875	418
875	423
875	879
875	883
875	894
875	899
875	910
875	918
875	920
875	1902
875	1916
875	1930
875	1935
875	1936
875	1937
875	1946
875	2006
875	2014
875	2479
875	2489
875	2496
875	2529
875	2543
875	2977
875	4588
875	8580
875	10729
1902	402
1902	883
1902	910
1902	1930
1902	1935
1902	1937
1902	4588
1902	8580
879	378
883	910
378	402
378	417
378	423
378	910
378	918
378	2489
378	2529
1916	918
1916	2006
899	910
899	920
8580	910
8580	920
1930	2489
1930	4588
910	920
1935	418
1935	920
1935	1936
1935	2014
1935	2977
1936	918
1936	1946
1936	2006
1936	2014
1937	920
1937	2479
1937	4588
402	423
402	920
402	2529
918	2006
918	2489
920	2977
920	4588
1946	2006
1946	2479
418	423
418	2496
2489	2496
2006	2014
----- Node: 24140 Degree: 1
24140	2253
----- Node: 10240 Degree: 5
10240	1365
10240	1976
10240	2832
10240	2847
10240	24390
24390	1365
2832	1976
2832	2847
1976	2847
----- Node: 144 Degree: 146
1028	123
1028	134
1028	136
1028	144
1028	151
1028	175
1028	265
1028	326
1028	400
1028	417
1028	442
1028	455
1028	525
1028	642
1028	685
1028	686
1028	723
1028	802
1028	815
1028	1049
1028	1050
1028	1191
1028	1193
1028	1507
1028	1765
1028	2096
1028	2165
1028	2189
1028	2234
1028	2774
1028	4213
1028	4248
1028	4340
1028	4538
5	56
5	136
5	140
5	144
5	151
520	74
520	76
520	134
520	136
520	140
520	144
520	166
520	175
520	186
520	229
520	234
520	241
520	265
520	326
520	355
520	383
520	400
520	442
520	462
520	525
520	528
520	539
520	562
520	686
520	802
520	815
520	1340
520	1765
520	2189
520	4149
520	4538
525	76
525	136
525	140
525	144
525	166
525	175
525	192
525	225
525	229
525	234
525	241
525	255
525	265
525	293
525	315
525	355
525	383
525	424
525	425
525	562
525	586
525	642
525	685
525	723
525	1049
525	1050
525	1191
525	1193
525	1304
525	1334
525	1507
525	1562
525	1767
525	1907
525	2096
525	2165
525	2215
525	2601
525	2736
525	2776
525	2886
525	2939
525	3004
525	3046
525	3101
525	3182
525	4148
525	4152
525	4213
525	4230
525	4248
525	4293
528	56
528	74
528	76
528	134
528	136
528	144
528	175
528	186
528	400
528	462
528	492
528	539
528	562
528	802
528	815
528	1340
528	1479
528	1765
528	2234
528	2954
528	4149
8720	136
8720	144
8720	642
8720	723
8720	2601
8720	2736
1049	76
1049	136
1049	144
1049	175
1049	186
1049	355
1049	642
1049	723
1049	802
1049	815
1049	1050
1049	1193
1049	1507
1049	1765
1049	1767
1049	2096
1050	133
1050	134
1050	136
1050	144
1050	175
1050	192
1050	265
1050	355
1050	425
1050	442
1050	462
1050	562
1050	723
1050	802
1050	1191
1050	1193
1050	1321
1050	1507
1050	1562
1050	1728
1050	1737
1050	1767
1050	1841
1050	2096
1050	2165
1050	2189
1050	2736
1050	3182
1050	4175
1050	4213
1050	4230
1050	4248
1050	4293
1050	4340
539	74
539	76
539	134
539	136
539	144
539	175
539	186
539	326
539	400
539	462
539	562
539	802
539	815
539	1507
539	4149
1562	74
1562	76
1562	133
1562	136
1562	144
1562	175
1562	192
1562	229
1562	425
1562	492
1562	642
1562	723
1562	1193
1562	1304
1562	1321
1562	1334
1562	1340
1562	1683
1562	1728
1562	1737
1562	1767
1562	1823
1562	1841
1562	1907
1562	2096
1562	2165
1562	2215
1562	2228
1562	2601
1562	2736
1562	2776
1562	2886
1562	2939
1562	2954
1562	3046
1562	3988
1562	4148
1562	4173
1562	4175
1562	4191
1562	4193
1562	4238
1562	4246
1562	4248
1562	4293
3101	144
3101	175
3101	225
3101	241
3101	255
3101	355
3101	424
3101	723
3101	1334
2601	133
2601	134
2601	140
2601	144
2601	166
2601	175
2601	192
2601	225
2601	229
2601	241
2601	255
2601	315
2601	355
2601	383
2601	417
2601	442
2601	492
2601	562
2601	642
2601	685
2601	1304
2601	1321
2601	1332
2601	1334
2601	1340
2601	1683
2601	1728
2601	1767
2601	1841
2601	2165
2601	2189
2601	2215
2601	2218
2601	2228
2601	2234
2601	2736
2601	2776
2601	2886
2601	2939
2601	2940
2601	3067
2601	3988
2601	4148
2601	4166
2601	4167
2601	4173
2601	4175
2601	4193
2601	4197
2601	4230
2601	7123
2601	13376
2096	133
2096	136
2096	144
2096	175
2096	225
2096	229
2096	241
2096	265
2096	425
2096	492
2096	685
2096	723
2096	802
2096	1191
2096	1193
2096	1304
2096	1321
2096	1332
2096	1334
2096	1767
2096	1841
2096	2165
2096	2736
2096	2776
2096	2886
2096	2939
2096	3046
2096	3067
2096	3182
2096	4152
2096	4197
2096	4213
2096	4230
2096	4248
2096	4293
2096	4340
2096	7123
2096	16338
562	74
562	76
562	133
562	134
562	136
562	140
562	144
562	166
562	175
562	186
562	192
562	229
562	255
562	315
562	400
562	417
562	442
562	462
562	642
562	685
562	723
562	802
562	815
562	865
562	1332
562	1334
562	1340
562	1507
562	1683
562	1728
562	1767
562	2165
562	2215
562	2234
562	2736
562	2939
562	3067
562	4149
562	4166
562	4167
562	4173
562	4197
4147	144
4147	175
4147	192
4147	255
4147	425
4147	723
4147	1304
4147	1321
4147	1340
4147	1907
4147	2228
4147	2939
4147	2940
4147	3004
4147	3046
4147	4148
4147	4152
4147	4191
4147	4213
4147	4340
4148	133
4148	144
4148	175
4148	229
4148	255
4148	425
4148	685
4148	1304
4148	1340
4148	1683
4148	1907
4148	2165
4148	2215
4148	2228
4148	2736
4148	2776
4148	2939
4148	3046
4148	4152
4148	4191
4148	4193
4148	4197
4148	4230
4149	136
4149	144
4149	175
4149	462
4149	802
4149	1340
54	56
54	74
54	76
54	123
54	133
54	134
54	136
54	140
54	144
54	151
54	166
56	74
56	76
56	133
56	136
56	140
56	144
56	151
56	166
56	175
56	180
56	192
56	200
56	293
56	326
56	455
56	462
56	686
56	802
56	1340
56	1507
56	1767
4152	144
4152	175
4152	229
4152	255
4152	425
4152	685
4152	686
4152	865
4152	1304
4152	1332
